source_id,doc_type,date,doc_url
N6004,VN,20170322,https://www.egle.state.mi.us/aps/downloads/srn/N6004/N6004_VN_20170322.pdf
N6004,VN,20180511,https://www.egle.state.mi.us/aps/downloads/srn/N6004/N6004_VN_20180511.pdf
N6801,FCE,20150326,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_FCE_20150326.pdf
N6801,FCE,20170209,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_FCE_20170209.pdf
N6801,SAR,20150326,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_SAR_20150326.pdf
N6801,SAR,20170119,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_SAR_20170119.pdf
N6801,SAR,20190321,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_SAR_20190321.pdf
N6801,VN,20150622,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_VN_20150622.pdf
N6801,VN,20160429,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_VN_20160429.pdf
N6801,VN,20160630,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_VN_20160630.pdf
N6801,VN,20170131,https://www.egle.state.mi.us/aps/downloads/srn/N6801/N6801_VN_20170131.pdf
P0111,FCE,20170118,https://www.egle.state.mi.us/aps/downloads/srn/P0111/P0111_FCE_20170118.pdf
P0111,FCE,20190917,https://www.egle.state.mi.us/aps/downloads/srn/P0111/P0111_FCE_20190917.pdf
P0111,SAR,20161101,https://www.egle.state.mi.us/aps/downloads/srn/P0111/P0111_SAR_20161101.pdf
P0111,SAR,20190321,https://www.egle.state.mi.us/aps/downloads/srn/P0111/P0111_SAR_20190321.pdf
N0496,FCE,20140925,https://www.egle.state.mi.us/aps/downloads/srn/N0496/N0496_FCE_20140925.pdf
N0496,FCE,20161212,https://www.egle.state.mi.us/aps/downloads/srn/N0496/N0496_FCE_20161212.pdf
N0496,SAR,20140905,https://www.egle.state.mi.us/aps/downloads/srn/N0496/N0496_SAR_20140905.pdf
N5153,SAR,20161207,https://www.egle.state.mi.us/aps/downloads/srn/N5153/N5153_SAR_20161207.pdf
N6104,FCE,20131106,https://www.egle.state.mi.us/aps/downloads/srn/N6104/N6104_FCE_20131106.pdf
N6104,FCE,20171220,https://www.egle.state.mi.us/aps/downloads/srn/N6104/N6104_FCE_20171220.pdf
P1098,SAR,20210604,https://www.egle.state.mi.us/aps/downloads/srn/P1098/P1098_SAR_20210604.pdf
P1098,TEST,20210714,https://www.egle.state.mi.us/aps/downloads/srn/P1098/P1098_TEST_20210714.pdf
P1098,VN,20210723,https://www.egle.state.mi.us/aps/downloads/srn/P1098/P1098_VN_20210723.pdf
P0437,FCE,20160322,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_FCE_20160322.pdf
P0437,FCE,20171117,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_FCE_20171117.pdf
P0437,SAR,20140617,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_SAR_20140617.pdf
P0437,SAR,20160316,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_SAR_20160316.pdf
P0437,SAR,20171031,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_SAR_20171031.pdf
P0437,TEST,20150325,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_TEST_20150325.pdf
P0437,TEST,20170308,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_TEST_20170308.pdf
P0437,TEST,20180301,https://www.egle.state.mi.us/aps/downloads/srn/P0437/P0437_TEST_20180301.pdf
N8288,SAR,20160613,https://www.egle.state.mi.us/aps/downloads/srn/N8288/N8288_SAR_20160613.pdf
B2482,SAR,20160804,https://www.egle.state.mi.us/aps/downloads/srn/B2482/B2482_SAR_20160804.pdf
N5985,FCE,20140916,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_FCE_20140916.pdf
N5985,FCE,20151028,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_FCE_20151028.pdf
N5985,FCE,20171117,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_FCE_20171117.pdf
N5985,FCE,20200924,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_FCE_20200924.pdf
N5985,SAR,20140903,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_SAR_20140903.pdf
N5985,SAR,20151028,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_SAR_20151028.pdf
N5985,SAR,20171031,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_SAR_20171031.pdf
N5985,TEST,20121219,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20121219.pdf
N5985,TEST,20130905,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20130905.pdf
N5985,TEST,20140403,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20140403.pdf
N5985,TEST,20150821,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20150821.pdf
N5985,TEST,20190228,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20190228.pdf
N5985,TEST,20200227,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20200227.pdf
N5985,TEST,20200817,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20200817.pdf
N5985,TEST,20210225,https://www.egle.state.mi.us/aps/downloads/srn/N5985/N5985_TEST_20210225.pdf
N1359,RVN,20190208,https://www.egle.state.mi.us/aps/downloads/srn/N1359/N1359_RVN_20190208.pdf
N1359,SAR,20190116,https://www.egle.state.mi.us/aps/downloads/srn/N1359/N1359_SAR_20190116.pdf
N1359,VN,20190122,https://www.egle.state.mi.us/aps/downloads/srn/N1359/N1359_VN_20190122.pdf
N0356,SAR,20160601,https://www.egle.state.mi.us/aps/downloads/srn/N0356/N0356_SAR_20160601.pdf
N2184,FCE,20160720,https://www.egle.state.mi.us/aps/downloads/srn/N2184/N2184_FCE_20160720.pdf
N2184,SAR,20160601,https://www.egle.state.mi.us/aps/downloads/srn/N2184/N2184_SAR_20160601.pdf
N1355,FCE,20160613,https://www.egle.state.mi.us/aps/downloads/srn/N1355/N1355_FCE_20160613.pdf
N1355,FCE,20210428,https://www.egle.state.mi.us/aps/downloads/srn/N1355/N1355_FCE_20210428.pdf
N1355,SAR,20160613,https://www.egle.state.mi.us/aps/downloads/srn/N1355/N1355_SAR_20160613.pdf
N1355,SAR,20210428,https://www.egle.state.mi.us/aps/downloads/srn/N1355/N1355_SAR_20210428.pdf
N1397,FCE,20180621,https://www.egle.state.mi.us/aps/downloads/srn/N1397/N1397_FCE_20180621.pdf
N1397,SAR,20180621,https://www.egle.state.mi.us/aps/downloads/srn/N1397/N1397_SAR_20180621.pdf
N3900,SAR,20211022,https://www.egle.state.mi.us/aps/downloads/srn/N3900/N3900_SAR_20211022.pdf
N1449,SAR,20160601,https://www.egle.state.mi.us/aps/downloads/srn/N1449/N1449_SAR_20160601.pdf
N0368,SAR,20160601,https://www.egle.state.mi.us/aps/downloads/srn/N0368/N0368_SAR_20160601.pdf
A6012,SAR,20180814,https://www.egle.state.mi.us/aps/downloads/srn/A6012/A6012_SAR_20180814.pdf
N8304,RVN,20190412,https://www.egle.state.mi.us/aps/downloads/srn/N8034/N8304_RVN_20190412.pdf
N6306,SAR,20150715,https://www.egle.state.mi.us/aps/downloads/srn/N6306/N6306_SAR_20150715.pdf
N6306,VN,20170912,https://www.egle.state.mi.us/aps/downloads/srn/N6306/N6306_VN_20170912.pdf
N6306,VN,20171205,https://www.egle.state.mi.us/aps/downloads/srn/N6306/N6306_VN_20171205.pdf
N8211,SAR,20190805,https://www.egle.state.mi.us/aps/downloads/srn/N8211/N8211_SAR_20190805.pdf
N1248,SAR,20160406,https://www.egle.state.mi.us/aps/downloads/srn/N1248/N1248_SAR_20160406.pdf
N7853,FCE,20190408,https://www.egle.state.mi.us/aps/downloads/srn/N7853/N7853_FCE_20190408.pdf
N7853,SAR,20140904,https://www.egle.state.mi.us/aps/downloads/srn/N7853/N7853_SAR_20140904.pdf
N7853,SAR,20190312,https://www.egle.state.mi.us/aps/downloads/srn/N7853/N7853_SAR_20190312.pdf
N7853,VN,20140915,https://www.egle.state.mi.us/aps/downloads/srn/N7853/N7853_VN_20140915.pdf
N0457,SAR,20210414,https://www.egle.state.mi.us/aps/downloads/srn/N0457/N0457_SAR_20210414.pdf
B4164,FCE,20160613,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_FCE_20160613.pdf
B4164,FCE,20190812,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_FCE_20190812.pdf
B4164,FCE,20210630,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_FCE_20210630.pdf
B4164,RVN,20190903,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_RVN_20190903.pdf
B4164,SAR,20160613,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_SAR_20160613.pdf
B4164,SAR,20190808,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_SAR_20190808.pdf
B4164,SAR,20210630,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_SAR_20210630.pdf
B4164,VN,20190813,https://www.egle.state.mi.us/aps/downloads/srn/B4164/B4164_VN_20190813.pdf
N2133,SAR,20170503,https://www.egle.state.mi.us/aps/downloads/srn/N2133/N2133_SAR_20170503.pdf
N2133,SAR,20170627,https://www.egle.state.mi.us/aps/downloads/srn/N2133/N2133_SAR_20170627.pdf
N6764,FCE,20141204,https://www.egle.state.mi.us/aps/downloads/srn/N6764/N6764_FCE_20141204.pdf
N6764,FCE,20170201,https://www.egle.state.mi.us/aps/downloads/srn/N6764/N6764_FCE_20170201.pdf
N6764,FCE,20190305,https://www.egle.state.mi.us/aps/downloads/srn/N6764/N6764_FCE_20190305.pdf
N6764,SAR,20141204,https://www.egle.state.mi.us/aps/downloads/srn/N6764/N6764_SAR_20141204.pdf
N6764,SAR,20170131,https://www.egle.state.mi.us/aps/downloads/srn/N6764/N6764_SAR_20170131.pdf
N6764,SAR,20190228,https://www.egle.state.mi.us/aps/downloads/srn/N6764/N6764_SAR_20190228.pdf
N2240,SAR,20201021,https://www.egle.state.mi.us/aps/downloads/srn/N2240/N2240_SAR_20201021.pdf
M2711,SAR,20140604,https://www.egle.state.mi.us/aps/downloads/srn/M2711/M2711_SAR_20140604.pdf
N7271,FCE,20140910,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_FCE_20140910.pdf
N7271,FCE,20170504,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_FCE_20170504.pdf
N7271,FCE,20190819,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_FCE_20190819.pdf
N7271,FCE,20201014,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_FCE_20201014.pdf
N7271,RVN,20190920,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_RVN_20190920.pdf
N7271,SAR,20140723,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_SAR_20140723.pdf
N7271,SAR,20170504,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_SAR_20170504.pdf
N7271,SAR,20190807,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_SAR_20190807.pdf
N7271,SAR,20200930,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_SAR_20200930.pdf
N7271,VN,20170712,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_VN_20170712.pdf
N7271,VN,20190820,https://www.egle.state.mi.us/aps/downloads/srn/N7271/N7271_VN_20190820.pdf
M2713,SAR,20170106,https://www.egle.state.mi.us/aps/downloads/srn/M2713/M2713_SAR_20170106.pdf
N7365,SAR,20141204,https://www.egle.state.mi.us/aps/downloads/srn/N7365/N7365_SAR_20141204.pdf
N1652,FCE,20140306,https://www.egle.state.mi.us/aps/downloads/srn/N1652/N1652_FCE_20140306.pdf
N1652,FCE,20160126,https://www.egle.state.mi.us/aps/downloads/srn/N1652/N1652_FCE_20160126.pdf
N1652,FCE,20190107,https://www.egle.state.mi.us/aps/downloads/srn/N1652/N1652_FCE_20190107.pdf
N1652,SAR,20140205,https://www.egle.state.mi.us/aps/downloads/srn/N1652/N1652_SAR_20140205.pdf
N1652,SAR,20160126,https://www.egle.state.mi.us/aps/downloads/srn/N1652/N1652_SAR_20160126.pdf
N1652,SAR,20181203,https://www.egle.state.mi.us/aps/downloads/srn/N1652/N1652_SAR_20181203.pdf
P1028,SAR,20190912,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20190912.pdf
P1028,SAR,20201124,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20201124.pdf
P1028,SAR,20201215,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20201215.pdf
P1028,SAR,20210209,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20210209.pdf
P1028,SAR,20210316,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20210316.pdf
P1028,SAR,20210623,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20210623.pdf
P1028,SAR,20210709,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_SAR_20210709.pdf
P1028,TEST,20210329,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_TEST_20210329.pdf
P1028,VN,20211027,https://www.egle.state.mi.us/aps/downloads/srn/P1028/P1028_VN_20211027.pdf
P1027,RVN,20190909,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_RVN_20190909.pdf
P1027,RVN,20190923,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_RVN_20190923.pdf
P1027,SAR,20190620,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_SAR_20190620.pdf
P1027,SAR,20190626,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_SAR_20190626.pdf
P1027,SAR,20190709,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_SAR_20190709.pdf
P1027,SAR,20190905,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_SAR_20190905.pdf
P1027,TEST,20210608,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_TEST_20210608.pdf
P1027,VN,20190819,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_VN_20190819.pdf
P1027,VN,20190904,https://www.egle.state.mi.us/aps/downloads/srn/P1027/P1027_VN_20190904.pdf
F5551,SAR,20170217,https://www.egle.state.mi.us/aps/downloads/srn/F5551/F5551_SAR_20170217.pdf
A4033,FCE,20170331,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_FCE_20170331.pdf
A4033,SAR,20131029,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20131029.pdf
A4033,SAR,20150325,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20150325.pdf
A4033,SAR,20150401,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20150401.pdf
A4033,SAR,20150902,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20150902.pdf
A4033,SAR,20151022,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20151022.pdf
A4033,SAR,20160330,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160330.pdf
A4033,SAR,20160727,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160727.pdf
A4033,SAR,20160802,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160802.pdf
A4033,SAR,20160823,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160823.pdf
A4033,SAR,20160907,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160907.pdf
A4033,SAR,20160912,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160912.pdf
A4033,SAR,20160920,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160920.pdf
A4033,SAR,20160929,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20160929.pdf
A4033,SAR,20161012,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20161012.pdf
A4033,SAR,20161020,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20161020.pdf
A4033,SAR,20181130,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20181130.pdf
A4033,SAR,20181220,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20181220.pdf
A4033,SAR,20190116,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20190116.pdf
A4033,SAR,20190221,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20190221.pdf
A4033,SAR,20190226,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20190226.pdf
A4033,SAR,20190320,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20190320.pdf
A4033,SAR,20190813,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20190813.pdf
A4033,SAR,20210803,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20210803.pdf
A4033,SAR,20210915,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20210915.pdf
A4033,SAR,20210928,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_SAR_20210928.pdf
A4033,TEST1,20160329,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST1_20160329.pdf
A4033,TEST2,20160329,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST2_20160329.pdf
A4033,TEST,20140326,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20140326.pdf
A4033,TEST,20151214,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20151214.pdf
A4033,TEST,20160607,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20160607.pdf
A4033,TEST,20161118,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20161118.pdf
A4033,TEST,20170321,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20170321.pdf
A4033,TEST,20180719,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20180719.pdf
A4033,TEST,20180829,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20180829.pdf
A4033,TEST,20181205,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20181205.pdf
A4033,TEST,20190226,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20190226.pdf
A4033,TEST,20190605,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20190605.pdf
A4033,TEST,20200204,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20200204.PDF
A4033,TEST,20200615,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20200615.pdf
A4033,TEST,20210329,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_TEST_20210329.pdf
A4033,VN,20161018,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_VN_20161018.pdf
A4033,VN,20170803,https://www.egle.state.mi.us/aps/downloads/srn/A4033/A4033_VN_20170803.pdf
P0091,SAR,20161025,https://www.egle.state.mi.us/aps/downloads/srn/P0091/P0091_SAR_20161025.pdf
A4043,ACO,20200330,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_ACO_20200330.pdf
A4043,ENFN,20191105,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_ENFN_20191105.pdf
A4043,FCE,20140801,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_FCE_20140801.pdf
A4043,FCE,20170927,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_FCE_20170927.pdf
A4043,FCE,20200908,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_FCE_20200908.pdf
A4043,RVN,20190523,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_RVN_20190523.pdf
A4043,RVN,20191001,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_RVN_20191001.pdf
A4043,RVN,20191115,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_RVN_20191115.pdf
A4043,RVN,20191204,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_RVN_20191204.pdf
A4043,RVN,20200630,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_RVN_20200630.pdf
A4043,RVN,20201209,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_RVN_20201209.pdf
A4043,SAR,20131113,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20131113.pdf
A4043,SAR,20131126,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20131126.pdf
A4043,SAR,20131205,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20131205.pdf
A4043,SAR,20131211,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20131211.pdf
A4043,SAR,20140113,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140113.pdf
A4043,SAR,20140129,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140129.pdf
A4043,SAR,20140207,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140207.pdf
A4043,SAR,20140218,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140218.pdf
A4043,SAR,20140313,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140313.pdf
A4043,SAR,20140319,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140319.pdf
A4043,SAR,20140410,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140410.pdf
A4043,SAR,20140417,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140417.pdf
A4043,SAR,20140506,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140506.pdf
A4043,SAR,20140519,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140519.pdf
A4043,SAR,20140610,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140610.pdf
A4043,SAR,20140624,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140624.pdf
A4043,SAR,20140723,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20140723.pdf
A4043,SAR,20150818,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20150818.pdf
A4043,SAR,20160826,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20160826.pdf
A4043,SAR,20161103,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20161103.pdf
A4043,SAR,20161206,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20161206.pdf
A4043,SAR,20170110,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20170110.pdf
A4043,SAR,20170509,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20170509.pdf
A4043,SAR,20171108,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20171108.pdf
A4043,SAR,20181024,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20181024.pdf
A4043,SAR,20181206,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20181206.pdf
A4043,SAR,20181220,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20181220.pdf
A4043,SAR,20190110,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190110.pdf
A4043,SAR,20190206,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190206.pdf
A4043,SAR,20190214,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190214.pdf
A4043,SAR,20190306,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190306.pdf
A4043,SAR,20190326,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190326.pdf
A4043,SAR,20190426,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190426.pdf
A4043,SAR,20190508,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190508.pdf
A4043,SAR,20190522,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190522.pdf
A4043,SAR,20190605,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190605.pdf
A4043,SAR,20190703,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190703.pdf
A4043,SAR,20190723,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190723.pdf
A4043,SAR,20190828,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190828.pdf
A4043,SAR,20190926,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20190926.pdf
A4043,SAR,20191017,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20191017.pdf
A4043,SAR,20191107,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20191107.pdf
A4043,SAR,20191212,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20191212.pdf
A4043,SAR,20200116,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20200116.pdf
A4043,SAR,20200226,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20200226.pdf
A4043,SAR,20200325,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20200325.pdf
A4043,SAR,20201216,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20201216.pdf
A4043,SAR,20210114,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20210114.pdf
A4043,SAR,20210326,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20210326.pdf
A4043,SAR,20210505,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20210505.pdf
A4043,SAR,20210616,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20210616.pdf
A4043,SAR,20210714,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20210714.pdf
A4043,SAR,20210811,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20210811.pdf
A4043,SAR,20211103,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20211103.pdf
A4043,SAR,20211202,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_SAR_20211202.pdf
A4043,TEST,20130807,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20130807.pdf
A4043,TEST,20130820,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20130820.pdf
A4043,TEST,20130821,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20130821.pdf
A4043,TEST,20130913,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20130913.pdf
A4043,TEST,20131021,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20131021.pdf
A4043,TEST,20131023,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20131023.pdf
A4043,TEST,20131119,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20131119.pdf
A4043,TEST,20140401,https://www.egle.state.mi.us/aps/downloads/srn/A4043/A4043_TEST_20140401.pdf
